HubNode,FrameElements
ClusterHub_336,Course.Institution;Education_teaching.Institution;Fields.Place;Student_body.Educational_institution;Studying.Institution
ClusterHub_337,Becoming_aware.Instrument;Scouring.Instrument;Scrutinizing_for.Instrument;Scrutiny.Instrument;Searching_scenario.Instrument;Verification.Instrument
ClusterHub_338,Execution.Instrument;Killing.Instrument
ClusterHub_339,Detonate_explosive.Explosive;Expend_resource.Resource;Operate_vehicle.Vehicle;Operating_a_system.System;Operational_testing.Product;Piracy.Vehicle;Using.Instrument
ClusterHub_340,Attempt_distant_interaction_scenario.Instrument;Cause_impact.Instrument;Hit_or_miss.Instrument;Hit_target.Instrument;Shooting_scenario.Firearm
ClusterHub_341,Emphasizing.Agent;Importance.Interested_party
ClusterHub_342,Bounded_region.Interior;Region_with_portal.Interior
ClusterHub_343,Cure.Treatment;Medical_intervention.Intervention;Resolve_problem.Cause
ClusterHub_344,Fighting_activity.Issue;Hostile_encounter.Issue
ClusterHub_345,Giving_in.Issue;Hospitality.Topic;Partiality.Dispute;Protest.Issue;Social_interaction_evaluation.Topic;Stinginess.Resource;Strictness.Issue;Taking_sides.Issue
ClusterHub_346,Cause_expansion.Item;Dough_rising.Dough;Expansion.Item
ClusterHub_347,Attaching.Item;Becoming_attached.Item
ClusterHub_348,Occupy_rank.Item;Rank.Item
ClusterHub_349,Becoming_detached.Item;Detaching.Item
ClusterHub_350,Estimated_value.Item;Estimating.Item
ClusterHub_351,Attaching.Items;Becoming_attached.Items;Being_attached.Items;Being_detached.Items
ClusterHub_352,Becoming_detached.Items;Detaching.Items
ClusterHub_353,Dominate_situation.Situation;First_rank.Limits_of_consideration
ClusterHub_354,Being_wet.Liquid;Cause_to_be_wet.Liquid
ClusterHub_355,Bond_maturation.Financial_instrument;Repayment.Loan
ClusterHub_356,Bond_maturation.Holder;Repayment.Loaner
ClusterHub_357,Firing_point.Firing_point;Locale_by_event.Locale
ClusterHub_358,Desiring.Location_of_event;Preference.Location_of_event
ClusterHub_359,Conduct.Manner;Feigning.Manner;Treating_and_mistreating.Manner
ClusterHub_360,Degree_of_processing.Material;Preserving_materials.Patient;Processing_materials.Material
ClusterHub_361,Substance_by_phase.Substance;Thermodynamic_phase.Matter
ClusterHub_362,Becoming_aware.Means;Reading_activity.Means;Reading_perception.Means;Scouring.Means;Scrutinizing_for.Means;Scrutiny.Means;Searching_scenario.Means;Verification.Means
ClusterHub_363,Coming_to_believe.Means;See_through.Means
ClusterHub_364,Project.Activity;Purpose.Means
ClusterHub_365,Execution.Means;Killing.Means
ClusterHub_366,Activity_prepare.Means;Means.Means;Preliminaries.Preparatory_act
ClusterHub_367,Arrival.Means_of_transportation;Arrival_at_destination.Means_of_transportation;Arrival_at_lodge.Means_of_transportation;Go_dancing.Means_of_transportation;Go_shopping.Means_of_transportation;Tourism_scenario_stay.Means_of_transportation;Tourist_activities.Means_of_transportation;Transportation.Transit
ClusterHub_368,Tourism_scenario_departure.Means_of_transportation;Tourist_departure_locality.Means_of_transportation
ClusterHub_369,Go_places.Means_of_transportation;Means_of_transportation.Means_of_transportation
ClusterHub_370,Dimension.Measurement;Quantity.Value
ClusterHub_371,Adducing.Medium;Affirm_or_deny.Medium;Agree_or_refuse_to_act.Medium;Attempt_suasion.Medium;Attributed_information.Text;Be_in_agreement_on_action.Medium;Bragging.Medium;Candidness.Medium;Commitment.Medium;Communicate_categorization.Medium;Communication.Medium;Communication_manner.Medium;Communication_noise.Medium;Communication_response.Medium;Complaining.Medium;Contacting.Medium;Convey_importance.Medium;Court_examination.Means;Encoding.Medium;Expressing_publicly.Medium;Gesture.Body_part;Having_commercial_agreement.Medium;Hearsay.Medium;Indicating.Medium;Judgment_communication.Medium;Judgment_direct_address.Medium;Labeling.Medium;Make_agreement_on_action.Medium;Make_compromise.Medium;Mention.Medium;Predicting.Medium;Questioning.Medium;Reading_aloud.Source;Reasoning.Medium;Reassuring.Medium;Recording.Medium;Renunciation.Medium;Request.Medium;Request_entity.Medium;Respond_to_proposal.Medium;Reveal_secret.Medium;Speak_on_topic.Medium;Statement.Medium;Suasion.Speaker;Successfully_communicate_message.Medium;Summarizing.Medium;Telling.Medium;Volubility.Medium;Warning.Medium
ClusterHub_372,Coming_to_believe.Medium;See_through.Medium
ClusterHub_373,Research.Field;Scrutiny.Medium;Verification.Medium
ClusterHub_374,Soaking.Medium;Soaking_up.Substance
ClusterHub_375,Behind_the_scenes.Medium;Performers_and_roles.Medium;Performing_arts.Medium
ClusterHub_376,Enforcing.Medium;Execute_plan.Medium
ClusterHub_377,Be_subset_of.Part;Exclude_member.Member;Member_of_military.Person;Membership.Member;People_by_military_specialty.Fighter
ClusterHub_378,Attempt_obtain_mineral_scenario.Mineral;Mining.Resource
ClusterHub_379,Motion_scenario.Mode_of_transportation;Source_path_goal.Means
ClusterHub_380,Commerce_scenario.Money;Expensiveness.Asset;Hire_provide_touristic_services.Money;Renting.Money;Renting_out.Money;Tourist_service_buy.Money;Tourist_service_reserve.Money;Tourist_service_sell.Money;Tourist_service_transaction.Money
ClusterHub_381,Bond_maturation.Value;Repayment.Money
ClusterHub_382,Earnings_and_losses.Earnings;Fining.Fine;Tourist_service_collect.Money
ClusterHub_383,Birth_scenario.Mother;Giving_birth.Mother;Sexual_reproduction_scenario.Mother
ClusterHub_384,Moves.Move;Winning_moves.Point
ClusterHub_385,Biological_area.Name;Bounded_entity.Name;Bounded_entity.Type;Buildings.Name;Businesses.Business_name;Containers.Type;Locale.Name;Locale_by_ownership.Name;Locale_by_use.Name;Prison.Name;Roadways.Name
ClusterHub_386,Replacing.New;Take_place_of.New
ClusterHub_387,Change_of_leadership.New_leader;Change_of_leadership.Old_leader;Change_of_leadership.Old_order;Leadership.Leader;Reject_leadership.New_leader;Reject_leadership.Old_leader;Reject_leadership.Old_order
ClusterHub_388,Being_included.Part;Cause_to_be_included.New_member;Part_piece.Piece
ClusterHub_389,Price_per_unit.Product;Proportion.Subset;Rate_quantification.Event;Relational_quantity.Numerator
ClusterHub_390,Clemency.Offender;Commutation.Offender;Pardon.Offender
ClusterHub_391,Atonement.Wrong;Forgiveness.Offense
ClusterHub_392,Arson.Offense;Offenses.Offense;Severity_of_offense.Offense
ClusterHub_393,Replacing.Old;Take_place_of.Old
ClusterHub_394,Beat_opponent.Loser;Finish_competition.Opponent;Win_prize.Opponent
ClusterHub_395,Direct_fouls.Opponent;Indirect_fouls.Opponent;Infractions.Opponent;Sanctions.Beneficiary_athlete
ClusterHub_396,Duplication.Original;Forging.Standard
ClusterHub_397,Bounded_entity.Owner;Containers.Owner
ClusterHub_398,Being_born.Relatives;Birth_scenario.Parents;Giving_birth.Parents;Procreative_sex.Participants;Sex.Participants;Sexual_reproduction_scenario.Parents
ClusterHub_399,Architectural_part.Part;Clothing_parts.Subpart;Connecting_architecture.Part;Inclusion.Part;Part_edge.Part;Part_inner_outer.Part;Part_ordered_segments.Part;Part_orientational.Part;Part_whole.Part;Rest.Part;Shaped_part.Part;Temporal_subregion.Subpart;Vehicle_subpart.Part
ClusterHub_400,Inclusion_scenario.Part;Set_relation.Subset;Wholes_and_parts.Part
ClusterHub_401,Participation.Participant_1;Withdraw_from_participation.Participant
ClusterHub_402,Procreative_sex.Participant_1;Sex.Participant_1
ClusterHub_403,Procreative_sex.Participant_2;Sex.Participant_2
ClusterHub_404,Be_in_agreement_on_action.Parties;Having_commercial_agreement.Parties;Make_agreement_on_action.Parties;Make_compromise.Parties
ClusterHub_405,Amalgamation.Parts;Cause_to_amalgamate.Parts
ClusterHub_406,Becoming_separated.Parts;Separating.Parts
ClusterHub_407,Breaking_apart.Pieces;Cause_to_fragment.Pieces;Fragmentation_scenario.Parts
ClusterHub_408,Assemble.Party_1;Come_together.Party_1;Encounter.Party_1
ClusterHub_409,Commitment.Speaker;Going_back_on_a_commitment.Protagonist;Make_agreement_on_action.Party_1;Make_compromise.Party_1
ClusterHub_410,Assemble.Party_2;Come_together.Party_2;Encounter.Party_2
ClusterHub_411,Amalgamation.Part_1;Cause_to_amalgamate.Part_1
ClusterHub_412,Becoming_separated.Part_1;Separating.Part_1
ClusterHub_413,Breaking_off.Subpart;Fragmentation_scenario.Part_1
ClusterHub_414,Amalgamation.Part_2;Cause_to_amalgamate.Part_2
ClusterHub_415,Becoming_separated.Part_2;Separating.Part_2
ClusterHub_416,Breaking_off.Whole;Fragmentation_scenario.Part_2
ClusterHub_417,Body_movement.Path;Bringing.Path;Burying.Path;Cause_fluidic_motion.Path;Cause_motion.Path;Cause_to_land.Path;Change_direction.Path;Convoy.Path;Cotheme.Path;Delivery.Path;Departing.Path;Disembarking.Path;Dispersal.Path;Emanating.Path;Emitting.Path;Emptying.Path;Escaping.Path;Evading.Path;Excreting.Path;Filling.Path;Fleeing.Path;Getting_underway.Path;Intentional_traversing.Path;Light_movement.Path;Mass_motion.Path;Motion.Path;Motion_directional.Path;Motion_scenario.Path;Operate_vehicle.Path;Operate_vehicle_scenario.Path;Passing.Path;Path_traveled.Path;Placing.Path;Product_delivery.Path;Quitting_a_place.Path;Redirecting.Path;Removing.Path;Ride_vehicle.Path;Roadways.Path;Self_motion.Path;Sending.Path;Setting_out.Path;Shoot_projectiles.Path;Shooting_scenario.Path;Sidereal_appearance.Path;Smuggling.Path;Source_path_goal.Path;Travel.Path;Use_firearm.Path;Use_vehicle.Path;Visit_host_departure.Path;Visiting_scenario_departing.Path;Visitor_departure.Path
ClusterHub_418,Arriving.Path;Path_shape.Path;Traversing.Path;Vehicle_landing.Path;Visit_host_arrival.Path;Visiting_scenario_arrival.Path
ClusterHub_419,Direction.Path;Time_vector.Direction
ClusterHub_420,Intentional_traversing.Path_shape;Path_shape.Path_shape;Quitting_a_place.Path_shape;Self_motion.Path_shape;Setting_out.Path_shape;Traversing.Path_shape
ClusterHub_421,Losing.Owner;Losing_track_of.Perceiver;Losing_track_of_perceiver.Perceiver;Losing_track_of_theme.Perceiver
ClusterHub_422,Behind_the_scenes.Production;Performers_and_roles.Performance;Performing_arts.Performance
ClusterHub_423,Behind_the_scenes.Performer;Performers.Person;Performers_and_roles.Performer;Performing_arts.Performer
ClusterHub_424,Duration_description.Period;Taking_time.Time_length
ClusterHub_425,Committing_crime.Perpetrator;Crime_scenario.Perpetrator;Criminal_investigation.Suspect;Kidnapping.Perpetrator;Suspicion.Suspect
ClusterHub_426,Becoming_aware.Phenomenon;Experimentation.Phenomenon;Reading_activity.Sought_phenomenon;Reading_perception.Sought_phenomenon;Scrutiny.Phenomenon
ClusterHub_427,Give_impression.Phenomenon;Surrendering.Fugitive;Want_suspect.Suspect
ClusterHub_428,Inspecting.Unwanted_entity;Patrolling.Unwanted_entity;Scouring.Sought_entity;Scrutinizing_for.Phenomenon
ClusterHub_429,Deception_end.Phenomenon;Deception_scenario.Phenomenon;Deception_success.Means;Intentional_deception.Means
ClusterHub_430,Natural_phenomena.Natural_phenomenon;Phenomenon.Phenomenon
ClusterHub_431,Accomplishment.Place;Achieving_first.Place;Activity_abandoned_state.Place;Activity_done_state.Place;Activity_pause.Place;Activity_prepare.Place;Activity_start.Place;Activity_stop.Place;Activity_teaching.Place;Aging.Place;Amassing.Place;Assemble.Place;Assistance.Place;Atonement.Place;Attempting_and_resolving_scenario.Place;Attending.Place;Avoiding.Place;Awareness_change_scenario.Place;Becoming_a_member.Place;Being_born.Place;Being_in_control.Place;Being_located.Place;Birth_scenario.Place;Body_movement.Place;Borrowing.Place;Breathing.Place;Bringing.Place;Building.Place;Bungling.Place;Burying.Place;Carry_goods.Place;Catastrophe.Place;Catching_fire.Place;Ceasing_to_be.Place;Change_direction.Place;Change_of_consistency.Place;Change_of_quantity_of_possession.Place;Change_of_temperature.Place;Change_position_on_a_scale.Place;Change_tool.Place;Choosing.Place;Circumscribed_existence.Place;Clemency.Place;Coincidence.Place;Collaboration.Place;Come_into_effect.Place;Come_together.Place;Coming_to_be.Place;Coming_to_believe.Place;Coming_up_with.Place;Commutation.Place;Conduct.Place;Confronting_problem.Place;Contacting.Place;Control.Place;Cotheme.Place;Create_physical_artwork.Place;Create_representation.Place;Daring.Place;Delivery.Place;Destiny.Place;Dispersal.Place;Dodging.Place;Dressing.Place;Dynamic_situation_scenario.Place;Emergency.Place;Encounter.Place;Enter_awareness.Place;Event.Place;Eventive_affecting.Place;Eventive_cognizer_affecting.Place;Exchange.Place;Excreting.Place;Execute_plan.Place;Exercising.Place;Existence.Place;Experience_bodily_harm.Place;Explosion.Place;Fall_asleep.Place;Fall_for.Place;Fleeing.Place;Fluidic_motion.Place;Forming_relationships.Place;Front_for.Place;Get_a_job.Place;Getting.Place;Giving_birth.Place;Go_into_shape.Place;Halt.Place;Have_associated.Place;Heralding.Place;Hindering.Place;Hire_provide_touristic_services.Place;Historic_event.Place;Ingest_substance.Place;Installing.Place;Intentionally_act.Place;Intentionally_create.Place;Intercepting.Place;Kidnapping.Place;Knot_creation.Place;Knot_creation_scenario.Place;Legal_rulings.Place;Lose_possession.Place;Losing_someone.Place;Manufacturing.Place;Mass_motion.Place;Meet_with_response.Place;Memory.Place;Military_operation.Area;Misdeed.Place;Motion.Place;Motion_directional.Place;Motion_noise.Place;Name_conferral.Place;Objective_influence.Place;Operate_vehicle.Place;Operate_vehicle_scenario.Place;Pardon.Place;Participation.Place;Passing_off.Place;Path_shape.Place;Pay_collect_touristic_services.Place;Perception_active.Place;Piracy.Place;Placing.Place;Posing_as.Place;Practice.Place;Precariousness.Place;Process_completed_state.Place;Process_continue.Place;Process_end.Place;Process_pause.Place;Process_resume.Place;Process_start.Place;Process_stop.Place;Process_uncompleted_state.Place;Product_delivery.Place;Product_development.Place;Product_development_scenario.Place;Proliferating_in_number.Place;Quitting.Place;Receiving.Place;Redirecting.Place;Renting.Place;Response.Place;Response_scenario.Place;Responsibility.Place;Rite.Place;Roadways.Relative_location;Rope_manipulation.Place;Rotting.Place;See_through.Place;Self_motion.Place;Sending.Place;Sent_items.Place;Sleep.Place;Sleep_wake_cycle.Place;Smuggling.Place;Social_event.Place;Social_event_collective.Place;Social_event_individuals.Place;Standing_by.Place;Storing.Place;Supporting.Place;Taking.Place;Tourist_service_buy.Place;Tourist_service_collect.Place;Transfer.Place;Translating.Place;Traversing.Place;Treating_and_mistreating.Place;Undergoing.Place;Visit_host_stay.Place;Visiting.Place;Visiting_scenario_stay.Place;Waiting.Place;Waking_up.Place;Waver_between_options.Place;Willingness.Place;Working_a_post.Place;frm_becoming_nonfunctional.frm_becoming_operational_fe_place_7422_tpl_render_nonfunctional
ClusterHub_432,Precipitation.Place;Weather.Place
ClusterHub_433,Abundance.Place;Scarcity.Place
ClusterHub_434,Event_tourism.Place;Go_dancing.Place;Go_places.Place;Go_shopping.Place;Hosting_event.Host;Tourism_scenario_departure.Place;Tourism_scenario_stay.Place;Tourist_activities.Place;Tourist_departure_locality.Place
ClusterHub_435,Arrival.Place;Arrival_at_destination.Place;Arrival_at_lodge.Place;Get_document.Place;Means_of_transportation.Place;Planning_by_tourist.Place;Setting_out.Place;Tourism_scenario.Place;Tourism_scenario_preparation.Place;Tourist_service_reserve.Place;Transportation.Place;Travel.Place
ClusterHub_436,Being_employed.Position;Get_a_job.Position;Quitting.Position
ClusterHub_437,Employing.Position;Employment_end.Position;Firing.Position;Hiring.Position
ClusterHub_438,Amassing.Mass_theme;Bearing_arms.Weapon;Capital_stock.Stock;Getting.Theme;Kidnapping.Victim;Possession.Possession;Post_getting.Theme;Post_giving.Theme;Post_lose_possession.Possession;Post_transfer.Theme;Pre_getting.Theme;Pre_transfer.Theme;Wealthiness.Type_of_possession
ClusterHub_439,Member_of_military.Loyal_side;Military.Possessor;People_by_military_specialty.Loyal_side
ClusterHub_440,Body_decoration.Decorated_individual;Body_mark.Possessor;Body_parts.Possessor;Hair_configuration.Possessor
ClusterHub_441,Adopt_selection.Attribute;Choosing.Possibilities;Deciding.Possibilities;Waver_between_options.Options
ClusterHub_442,Subversion.Cause;Thwarting.Preventing_cause
ClusterHub_443,Being_incarcerated.Prisoner;Fugitive.Fugitive
ClusterHub_444,Beat_opponent.Prize;Competition.Prize;Finish_competition.Prize;Win_prize.Prize
ClusterHub_445,Location_on_path.Profiled_region;Locative_relation.Profiled_region
