superFE,relation,subFE
11506,perspective_on,12659
11524,using,11441
11524,using,11470
11524,using,12021
11568,precedes,11588
11568,precedes,10501
11607,perspective_on,11414
11607,perspective_on,11424
11607,perspective_on,12463
12246,inheritance,11519
12246,inheritance,11675
12246,inheritance,11791
11746,inheritance,11851
11746,inheritance,11891
11771,precedes,1754
11822,precedes,11804
12031,using,11524
12031,using,12021
12162,inheritance,12218
12162,inheritance,12223
12349,subframe,12604
7604,inheritance,8275
7604,inheritance,8684
7604,inheritance,9498
1862,subframe,1868
6008,inheritance,10770
7593,perspective_on,6235
7593,perspective_on,6244
7593,perspective_on,4309
7593,perspective_on,5926
13179,perspective_on,238
13179,perspective_on,13192
13145,inheritance,12827
13526,using,13511
13554,precedes,1217
13511,using,13480
5208,inheritance,5221
5208,inheritance,2446
5208,inheritance,10539
5208,inheritance,10637
5208,inheritance,11967
5208,inheritance,13480
5208,inheritance,13573
10539,using,10553
4584,inheritance,9075
4584,inheritance,9948
1923,inheritance,6414
1923,inheritance,8187
1923,using,5079
3087,perspective_on,5174
3087,perspective_on,5181
3087,subframe,4827
3087,subframe,4837
3087,subframe,4844
3087,using,6051
4827,perspective_on,3099
4827,perspective_on,3124
4827,precedes,4837
4837,perspective_on,2722
4837,perspective_on,3111
4837,precedes,4844
5174,subframe,3124
5174,subframe,2722
5174,subframe,3135
5181,subframe,3099
5181,subframe,3111
5181,subframe,3144
3530,inheritance,3425
3530,see_also,3425
6082,causative_of,6000
6000,inheritance,10765
6081,causative_of,5999
5999,inheritance,10764
4754,perspective_on,9132
4754,using,9132
3544,inheritance,11398
3544,inheritance,12247
6248,see_also,9809
77,inheritance,7526
163,inheritance,2506
163,inheritance,8292
163,using,2656
163,using,8278
201,using,306
226,inheritance,4439
226,inheritance,6941
226,inheritance,11149
337,inheritance,4565
430,using,7205
625,inheritance,2612
625,inheritance,7354
625,inheritance,8563
625,using,7301
760,inheritance,603
760,inheritance,7330
760,inheritance,3308
760,inheritance,7511
760,subframe,7354
788,using,1378
802,using,306
978,using,5687
1101,using,1141
1254,subframe,1216
1304,inheritance,8230
1304,inheritance,9306
1304,inheritance,13173
1519,inheritance,1770
1519,inheritance,1844
1519,inheritance,6061
1519,inheritance,6503
1519,inheritance,6605
1519,inheritance,10969
1519,using,9567
1569,precedes,1666
1685,inheritance,9439
1823,inheritance,2075
1823,inheritance,2050
1953,inheritance,2139
1953,inheritance,2211
1953,inheritance,2622
1953,inheritance,2696
1953,inheritance,3705
1953,inheritance,3428
1953,inheritance,760
1953,inheritance,802
1953,inheritance,1685
1953,inheritance,4926
1953,inheritance,5153
1953,inheritance,3125
1953,inheritance,3136
1953,inheritance,5282
1953,inheritance,5588
1953,inheritance,5626
1953,inheritance,6639
1953,inheritance,6618
1953,inheritance,4598
1953,inheritance,4007
1953,inheritance,4674
1953,inheritance,1350
1953,inheritance,3744
1953,inheritance,3724
1953,inheritance,3596
1953,inheritance,7738
1953,inheritance,7799
1953,inheritance,1519
1953,inheritance,7815
1953,inheritance,1216
1953,inheritance,1378
1953,inheritance,7545
1953,inheritance,1081
1953,inheritance,8389
1953,inheritance,9044
1953,inheritance,9193
1953,inheritance,10182
1953,inheritance,10601
1953,inheritance,9553
1953,inheritance,7607
1953,inheritance,8878
1953,inheritance,9808
1953,inheritance,2780
1953,using,3734
1953,inheritance,13543
2104,inheritance,2162
2104,inheritance,2148
2104,inheritance,2181
2104,inheritance,3363
2211,inheritance,2765
2211,inheritance,2104
2211,inheritance,2517
2211,inheritance,2248
2211,inheritance,4063
2211,inheritance,1943
2211,inheritance,2361
2211,inheritance,2395
2211,inheritance,3097
2211,inheritance,2808
2211,inheritance,3819
2211,inheritance,1424
2211,inheritance,3145
2211,inheritance,5348
2211,inheritance,4901
2211,inheritance,6169
2211,inheritance,6123
2211,inheritance,7574
2211,inheritance,4199
2211,inheritance,1641
2211,inheritance,113
2211,inheritance,2482
2211,inheritance,163
2211,inheritance,3037
2211,inheritance,3183
2211,inheritance,1073
2211,inheritance,3904
2211,inheritance,4425
2211,inheritance,1254
2211,inheritance,5395
2211,inheritance,9322
2211,inheritance,9376
2211,inheritance,10717
2211,inheritance,6261
2211,inheritance,8912
2211,inheritance,6093
2211,inheritance,8470
2211,inheritance,7641
2211,inheritance,10841
2211,inheritance,8893
2211,inheritance,10519
2211,inheritance,132
2211,inheritance,11160
2211,inheritance,11178
2211,inheritance,10246
2211,inheritance,9421
2211,using,1505
2211,using,4039
2211,inheritance,13543
2211,inheritance,9579
2248,see_also,2555
2248,using,2555
2294,inheritance,1802
2294,see_also,2342
2294,using,2342
2342,using,6034
2361,inheritance,5337
2361,using,3011
2569,inheritance,8177
2622,inheritance,2637
2622,inheritance,5910
2675,inheritance,5482
2696,inheritance,3879
2696,inheritance,2675
2696,inheritance,3834
2696,inheritance,2461
2696,inheritance,7490
2696,inheritance,2381
2696,inheritance,77
2696,inheritance,7380
2696,inheritance,2555
2824,using,4199
2830,using,2824
3037,inheritance,7716
3037,using,10583
3308,subframe,7394
3705,inheritance,2506
3744,inheritance,8654
3904,inheritance,1101
4063,inheritance,8029
4063,inheritance,8817
4063,inheritance,10465
4063,inheritance,10615
4063,using,5991
4425,inheritance,3258
4499,inheritance,4536
4499,inheritance,7878
4499,using,6866
4499,using,6169
4499,inheritance,5687
4536,using,6897
4536,using,6770
4546,inheritance,1101
4546,inheritance,1360
4546,inheritance,1802
4546,inheritance,1424
4546,inheritance,1378
4546,inheritance,4183
4546,inheritance,1141
4674,causative_of,177
4674,using,6305
4872,inheritance,337
5282,inheritance,4486
5312,inheritance,4546
5348,causative_of,5602
5497,inheritance,9765
5588,see_also,5348
5588,using,5687
5659,subframe,3910
5900,inheritance,430
5900,inheritance,2104
5900,using,10615
6034,inheritance,6849
6133,inheritance,6565
6133,inheritance,7052
6133,inheritance,10110
6133,using,6885
6206,inheritance,6453
6206,using,6213
6382,inheritance,2569
6468,inheritance,788
6468,see_also,5395
6468,using,5881
6770,inheritance,10343
6770,see_also,6897
7052,inheritance,7068
7052,inheritance,10433
7052,using,7058
7052,inheritance,13510
7205,inheritance,7238
7330,subframe,7354
7354,inheritance,7394
7490,using,7477
7537,using,7815
7545,inheritance,7537
7622,perspective_on,7614
7622,perspective_on,2569
7738,inheritance,8003
7756,perspective_on,2824
7756,perspective_on,2830
7756,using,4199
8230,inheritance,6382
8389,inheritance,8201
8389,precedes,8424
8401,inheritance,8530
8401,subframe,8411
8401,subframe,8389
8401,subframe,8424
8411,inheritance,8584
8411,precedes,8389
8530,subframe,8584
8535,inheritance,8539
8535,perspective_on,8401
8535,subframe,8550
8535,subframe,8563
8535,subframe,8567
8539,perspective_on,8530
8539,perspective_on,8631
8539,subframe,8600
8539,subframe,8606
8539,subframe,8627
8550,inheritance,8411
8550,inheritance,8600
8550,precedes,8567
8563,inheritance,8424
8563,inheritance,8627
8567,inheritance,8389
8567,inheritance,8606
8567,precedes,8563
8600,perspective_on,8584
8600,precedes,8606
8606,precedes,8627
8631,subframe,8634
8686,inheritance,8714
8686,inheritance,8745
8714,subframe,8726
8714,subframe,8671
8745,perspective_on,8761
8745,subframe,8776
8745,subframe,8698
8817,precedes,8807
8817,precedes,8854
9044,precedes,6639
9193,inheritance,3053
9322,inheritance,2370
9376,inheritance,26
9518,perspective_on,5900
9553,precedes,9556
10433,inheritance,10441
10753,subframe,3834
10753,subframe,3879
11128,inheritance,2688
11128,inheritance,9483
11128,see_also,2688
11149,causative_of,11186
11149,using,4536
11160,using,11149
11287,inheritance,11298
1755,inheritance,7765
1755,using,6817
1755,using,8177
1770,inheritance,7780
1770,using,6833
1844,using,8146
2050,perspective_on,2060
2050,perspective_on,1844
2060,inheritance,8146
2060,using,2162
2060,using,8146
2075,perspective_on,1755
2075,perspective_on,1770
2075,using,6849
11521,using,11455
11411,precedes,11594
11440,precedes,11455
11440,subframe,11803
11440,subframe,11824
11455,precedes,11469
11455,subframe,11509
11455,subframe,11748
11455,subframe,8201
11455,subframe,12033
11469,subframe,11953
11482,subframe,1755
11482,subframe,11680
11482,subframe,11773
11482,subframe,11908
11482,subframe,5687
11494,using,3308
11494,subframe,11440
11494,subframe,11455
11494,subframe,11469
11494,subframe,11482
11509,perspective_on,12652
11509,perspective_on,12663
11525,using,11440
11525,using,11469
11609,perspective_on,11420
11609,perspective_on,11430
11609,perspective_on,12462
11748,inheritance,11853
11748,inheritance,11893
11773,precedes,1755
11824,precedes,11803
12033,using,11525
12374,subframe,2320
3910,inheritance,10977
3557,inheritance,7251
1884,inheritance,8463
2312,subframe,4753
4753,perspective_on,9131
4753,using,9131
5207,inheritance,5220
5207,inheritance,2447
5207,inheritance,10538
5207,inheritance,10636
5207,inheritance,13494
9131,using,9152
10538,using,10552
933,causative_of,4618
974,subframe,1811
974,using,986
974,using,5685
6084,causative_of,6002
1751,inheritance,7761
1766,inheritance,7776
1811,subframe,2043
1811,subframe,2068
2043,perspective_on,2056
2043,perspective_on,1840
2068,perspective_on,1751
2068,perspective_on,1766
6002,inheritance,10771
11510,perspective_on,12657
11510,perspective_on,12668
11610,perspective_on,11415
11610,perspective_on,11427
5696,precedes,1514
5706,perspective_on,5696
5706,perspective_on,5662
5706,precedes,1814
1891,inheritance,6421
1896,inheritance,1929
1896,inheritance,1908
1896,inheritance,1891
1896,inheritance,9410
1896,inheritance,10294
1896,inheritance,10326
1896,inheritance,10722
1896,using,4026
1896,inheritance,3547
1896,inheritance,1788
1896,inheritance,12349
1921,inheritance,6412
1921,inheritance,8185
1929,inheritance,3716
1929,inheritance,2018
8448,inheritance,10493
9410,inheritance,1921
10294,inheritance,6421
10294,inheritance,10303
10303,inheritance,8448
9355,inheritance,2200
9355,inheritance,13539
4126,inheritance,3925
4126,inheritance,9912
6445,perspective_on,6433
11083,inheritance,11112
11112,subframe,11102
11086,inheritance,11113
926,causative_of,4616
7660,perspective_on,4519
187,inheritance,5002
187,see_also,6291
187,using,5069
5355,causative_of,5601
7207,inheritance,7240
7683,inheritance,187
7683,using,210
10139,perspective_on,187
10139,using,10145
7661,perspective_on,4520
7661,perspective_on,782
2311,subframe,4751
4751,perspective_on,9129
4751,using,9129
9129,using,9150
1752,inheritance,7762
1752,using,8170
3622,see_also,6749
927,causative_of,4617
4617,using,6318
69,inheritance,7532
548,inheritance,8543
548,inheritance,10362
703,inheritance,2537
703,inheritance,10911
703,see_also,724
703,see_also,653
1826,inheritance,2052
1826,inheritance,3908
1826,inheritance,6397
1826,inheritance,3899
1826,inheritance,1752
1826,inheritance,1355
2334,using,6042
2334,using,7085
2503,using,13250
2834,using,2818
4066,inheritance,8030
4066,inheritance,8820
4066,inheritance,10467
4066,inheritance,10618
4066,using,5987
4672,using,6303
5721,inheritance,5657
5721,subframe,1826
6042,inheritance,6857
7750,perspective_on,2818
7750,perspective_on,2834
9696,perspective_on,9712
9696,perspective_on,703
9712,inheritance,653
9858,inheritance,9863
10362,using,10381
11614,perspective_on,11433
11754,inheritance,11859
11754,inheritance,11899
11825,precedes,11802
5820,using,5823
4588,inheritance,9080
4588,inheritance,9950
35,inheritance,2751
35,inheritance,3513
35,inheritance,754
35,inheritance,675
35,inheritance,3344
35,see_also,781
35,see_also,754
35,see_also,4517
35,using,781
35,using,2293
35,using,599
35,using,615
35,using,2642
35,using,718
35,using,3500
35,using,7422
615,inheritance,2609
615,inheritance,7347
615,inheritance,8558
694,using,5951
718,inheritance,2548
718,inheritance,10926
754,inheritance,599
754,inheritance,7323
754,inheritance,3302
754,inheritance,7505
754,subframe,7347
1047,inheritance,7003
1047,inheritance,4737
1118,causative_of,1047
1118,inheritance,8347
2293,inheritance,1806
3216,causative_of,3228
3302,subframe,7387
3400,causative_of,3378
3481,causative_of,3500
3513,using,6324
3677,causative_of,3282
3777,causative_of,2998
5859,subframe,3228
5951,inheritance,7323
5951,subframe,615
6040,inheritance,6855
7323,subframe,7347
7347,inheritance,7387
7658,perspective_on,4517
7658,perspective_on,781
8347,causative_of,7003
8558,inheritance,8419
8558,inheritance,8622
11447,subframe,11799
11447,subframe,11831
11475,subframe,11948
11831,precedes,11799
11967,inheritance,11759
11967,inheritance,11969
11967,using,12348
11967,inheritance,12346
12348,subframe,12603
4216,inheritance,10960
8361,inheritance,9262
798,inheritance,8369
798,see_also,850
798,using,300
850,inheritance,9179
13594,using,13508
1470,using,1913
1333,using,1407
2278,using,10854
2278,using,13296
10279,inheritance,10291
10279,inheritance,10486
4828,perspective_on,3098
4828,perspective_on,3126
4828,precedes,4838
4838,perspective_on,2724
4838,perspective_on,3113
13603,using,13508
12335,using,12347
3188,causative_of,4733
3187,causative_of,4732
3189,causative_of,4731
10710,causative_of,8133
5,inheritance,3647
22,inheritance,396
22,inheritance,6184
22,inheritance,357
22,inheritance,379
22,inheritance,429
22,inheritance,7703
22,perspective_on,9208
22,using,2968
22,using,2784
22,using,2676
22,using,1346
22,using,338
22,using,1440
22,using,2140
22,using,1434
22,using,404
22,using,4194
22,using,2880
22,using,4358
22,using,3048
22,using,6724
22,using,7414
22,using,7188
22,using,9188
22,using,441
38,inheritance,2750
38,inheritance,3514
38,inheritance,752
38,inheritance,683
38,inheritance,3346
38,see_also,752
38,subframe,7310
38,subframe,5087
38,using,786
38,using,147
38,using,2298
38,using,602
38,using,619
38,using,2640
38,using,2579
38,using,714
38,using,3501
38,using,6644
38,using,7428
63,inheritance,2212
63,inheritance,3211
63,inheritance,1122
63,inheritance,3779
63,inheritance,581
63,inheritance,3194
63,inheritance,3241
63,inheritance,5870
63,inheritance,2979
63,inheritance,5168
63,inheritance,5468
63,inheritance,3953
63,inheritance,4772
63,inheritance,2648
63,inheritance,6142
63,inheritance,2843
63,inheritance,519
63,inheritance,3996
63,inheritance,3969
63,inheritance,7112
63,inheritance,3679
63,inheritance,3398
63,inheritance,2740
63,inheritance,4405
63,inheritance,4448
63,inheritance,936
63,inheritance,6457
63,inheritance,3979
63,inheritance,7896
63,inheritance,4492
63,inheritance,8249
63,inheritance,3417
63,inheritance,9609
63,inheritance,9508
63,inheritance,9690
63,inheritance,735
63,inheritance,714
63,inheritance,9721
63,inheritance,3062
63,inheritance,9734
63,inheritance,10357
63,inheritance,9884
63,inheritance,11198
78,inheritance,7530
115,causative_of,4685
129,causative_of,8122
162,inheritance,2499
162,inheritance,8287
162,using,2648
162,using,8273
189,inheritance,5003
189,inheritance,265
189,using,5757
189,using,9384
200,using,309
214,using,4724
214,using,8050
227,using,5772
227,inheritance,4437
227,inheritance,6937
227,inheritance,11152
236,inchoative_of,189
236,inheritance,10021
236,using,10000
309,inheritance,5786
309,inheritance,5493
309,using,10673
323,using,6804
338,inheritance,4567
338,using,2872
338,using,9558
404,using,4265
413,inheritance,10777
413,inheritance,4242
429,using,7204
441,inheritance,5446
441,inheritance,7173
441,inheritance,7128
441,inheritance,4659
441,inheritance,4082
441,inheritance,9482
441,using,2129
441,using,5797
441,using,7026
441,using,5512
441,using,4873
441,inheritance,12692
500,inheritance,8957
500,inheritance,3560
500,using,9295
519,causative_of,529
519,metaphorical_projection,6624
555,inheritance,8549
555,inheritance,10369
581,inheritance,4886
581,inheritance,2823
581,inheritance,9124
581,see_also,2298
581,see_also,662
581,see_also,714
581,see_also,735
581,see_also,646
581,subframe,714
581,using,2298
581,using,2476
581,using,2499
581,using,2579
619,inheritance,2611
619,inheritance,7353
619,inheritance,8561
619,precedes,555
619,using,7299
662,causative_of,2351
699,using,5957
714,inheritance,2541
714,inheritance,10922
714,see_also,662
714,using,5752
714,using,4896
714,using,6699
714,using,6741
714,using,9432
735,precedes,714
752,inheritance,602
752,inheritance,7329
752,inheritance,3304
752,inheritance,7503
786,using,1375
841,using,396
854,inheritance,9183
883,causative_of,893
883,using,13170
883,see_also,13170
919,see_also,662
936,causative_of,4620
1018,inheritance,1819
1018,inheritance,2026
1018,inheritance,5
1018,inheritance,8380
1018,inheritance,8441
1018,inheritance,5897
1018,inheritance,555
1018,inheritance,619
1018,inheritance,1131
1018,inheritance,7979
1018,inheritance,10046
