idFE,frameName,feName,coreType
4682,Amalgamation,Amalgamation.Degree,cty_peripheral
4683,Amalgamation,Amalgamation.Manner,cty_peripheral
4684,Amalgamation,Amalgamation.Result,cty_extra-thematic
4685,Amalgamation,Amalgamation.Time,cty_peripheral
4686,Amalgamation,Amalgamation.Place,cty_peripheral
4687,Amalgamation,Amalgamation.Depictive,cty_extra-thematic
4688,Amalgamation,Amalgamation.Descriptor,cty_extra-thematic
6395,Amassing,Amassing.Recipient,cty_core
6396,Amassing,Amassing.Mass_theme,cty_core
6397,Amassing,Amassing.Source,cty_peripheral
6398,Amassing,Amassing.Place,cty_peripheral
6399,Amassing,Amassing.Purpose,cty_extra-thematic
6400,Amassing,Amassing.Explanation,cty_extra-thematic
6401,Amassing,Amassing.Time,cty_peripheral
6402,Amassing,Amassing.Means,cty_peripheral
6403,Amassing,Amassing.Manner,cty_peripheral
6404,Amassing,Amassing.Result,cty_extra-thematic
6405,Amassing,Amassing.Duration,cty_peripheral
6406,Amassing,Amassing.Circumstances,cty_peripheral
6407,Amassing,Amassing.Role,cty_extra-thematic
5144,Ambient_temperature,Ambient_temperature.Place,cty_core
5145,Ambient_temperature,Ambient_temperature.Attribute,cty_core
5146,Ambient_temperature,Ambient_temperature.Temperature,cty_core
5147,Ambient_temperature,Ambient_temperature.Degree,cty_core
5148,Ambient_temperature,Ambient_temperature.Time,cty_core
5149,Ambient_temperature,Ambient_temperature.Circumstances,cty_extra-thematic
5150,Ambient_temperature,Ambient_temperature.Weather,cty_core
6793,Ammunition,Ammunition.Ammunition,cty_core
6794,Ammunition,Ammunition.Use,cty_peripheral
6795,Ammunition,Ammunition.Creator,cty_peripheral
6796,Ammunition,Ammunition.Time_of_creation,cty_peripheral
6797,Ammunition,Ammunition.Name,cty_peripheral
6798,Ammunition,Ammunition.Type,cty_peripheral
6799,Ammunition,Ammunition.Material,cty_peripheral
13830,Ammunition,Ammunition.Weapon,cty_peripheral
4417,Amounting_to,Amounting_to.Value,cty_core
4418,Amounting_to,Amounting_to.Attribute,cty_core
4419,Amounting_to,Amounting_to.Time_span,cty_peripheral
4420,Amounting_to,Amounting_to.Frequency,cty_extra-thematic
4421,Amounting_to,Amounting_to.Numbers,cty_core
11164,Animals,Animals.Animal,cty_core
11165,Animals,Animals.Descriptor,cty_peripheral
11166,Animals,Animals.Origin,cty_peripheral
11167,Animals,Animals.Characteristic,cty_peripheral
8990,Annoyance,Annoyance.Experiencer,cty_core
8991,Annoyance,Annoyance.Topic,cty_core
8992,Annoyance,Annoyance.Stimulus,cty_core
8993,Annoyance,Annoyance.Degree,cty_peripheral
8994,Annoyance,Annoyance.Empathy_target,cty_extra-thematic
8995,Annoyance,Annoyance.Expressor,cty_core
8996,Annoyance,Annoyance.Explanation,cty_extra-thematic
8997,Annoyance,Annoyance.Circumstances,cty_extra-thematic
8998,Annoyance,Annoyance.State,cty_core
8999,Annoyance,Annoyance.Parameter,cty_peripheral
9000,Annoyance,Annoyance.Manner,cty_peripheral
9001,Annoyance,Annoyance.Time,cty_peripheral
4237,Appeal,Appeal.Convict,cty_core
4238,Appeal,Appeal.Representative,cty_core
4239,Appeal,Appeal.Decision,cty_core
4240,Appeal,Appeal.Grounds,cty_extra-thematic
4241,Appeal,Appeal.Court,cty_extra-thematic
4242,Appeal,Appeal.Time,cty_peripheral
4243,Appeal,Appeal.Re-encoding,cty_extra-thematic
4244,Appeal,Appeal.Explanation,cty_extra-thematic
9796,Appellations,Appellations.Name,cty_core
9797,Appellations,Appellations.Title,cty_core
9798,Appellations,Appellations.Context,cty_peripheral
9799,Appellations,Appellations.Type,cty_peripheral
13080,Appliances,Appliances.Appliance,cty_core
13081,Appliances,Appliances.Constituent_parts,cty_peripheral
13082,Appliances,Appliances.Creator,cty_peripheral
13083,Appliances,Appliances.Description,cty_peripheral
13084,Appliances,Appliances.Material,cty_peripheral
13085,Appliances,Appliances.Name,cty_peripheral
13086,Appliances,Appliances.Origin,cty_peripheral
13087,Appliances,Appliances.Place,cty_peripheral
13088,Appliances,Appliances.Quantity,cty_peripheral
13089,Appliances,Appliances.Time_of_creation,cty_peripheral
13090,Appliances,Appliances.Type,cty_peripheral
13091,Appliances,Appliances.Use,cty_peripheral
2242,Apply_heat,Apply_heat.Cook,cty_core
2243,Apply_heat,Apply_heat.Heating_instrument,cty_core
2244,Apply_heat,Apply_heat.Place,cty_peripheral
2245,Apply_heat,Apply_heat.Food,cty_core
2246,Apply_heat,Apply_heat.Time,cty_peripheral
2247,Apply_heat,Apply_heat.Means,cty_peripheral
2248,Apply_heat,Apply_heat.Purpose,cty_peripheral
2249,Apply_heat,Apply_heat.Duration,cty_peripheral
2250,Apply_heat,Apply_heat.Medium,cty_extra-thematic
2251,Apply_heat,Apply_heat.Co-participant,cty_extra-thematic
2252,Apply_heat,Apply_heat.Temperature_setting,cty_core
2253,Apply_heat,Apply_heat.Degree,cty_peripheral
2254,Apply_heat,Apply_heat.Manner,cty_peripheral
2255,Apply_heat,Apply_heat.Container,cty_core
2256,Apply_heat,Apply_heat.Beneficiary,cty_extra-thematic
8468,Appointing,Appointing.Selector,cty_core
8470,Appointing,Appointing.Role,cty_core
8471,Appointing,Appointing.Degree,cty_peripheral
8472,Appointing,Appointing.Depictive,cty_extra-thematic
8473,Appointing,Appointing.Manner,cty_peripheral
8474,Appointing,Appointing.Means,cty_peripheral
8475,Appointing,Appointing.Result,cty_extra-thematic
8476,Appointing,Appointing.Circumstances,cty_extra-thematic
8477,Appointing,Appointing.Function,cty_core
8478,Appointing,Appointing.Time,cty_peripheral
8479,Appointing,Appointing.Place,cty_peripheral
8480,Appointing,Appointing.Body,cty_core
13802,Appointing,Appointing.Apointee,cty_core
13832,Appointing,Appointing.Appointee,cty_core
4962,Architectural_part,Architectural_part.Part,cty_core
4963,Architectural_part,Architectural_part.Whole,cty_core
4964,Architectural_part,Architectural_part.Descriptor,cty_peripheral
4965,Architectural_part,Architectural_part.Orientation,cty_peripheral
4966,Architectural_part,Architectural_part.Material,cty_peripheral
4967,Architectural_part,Architectural_part.Creator,cty_peripheral
9532,Arithmetic,Arithmetic.Term1,cty_core
9533,Arithmetic,Arithmetic.Term2,cty_core
9534,Arithmetic,Arithmetic.Terms,cty_core
9594,Arithmetic_commutative,Arithmetic_commutative.Terms,cty_core
9595,Arithmetic_commutative,Arithmetic_commutative.Term1,cty_core
9596,Arithmetic_commutative,Arithmetic_commutative.Term2,cty_core
9543,Arithmetic_non-commutative,Arithmetic_non-commutative.Term_1,cty_core
9544,Arithmetic_non-commutative,Arithmetic_non-commutative.Term_2,cty_core
10172,Armor,Armor.Armor,cty_core
10173,Armor,Armor.Danger,cty_core
10174,Armor,Armor.Asset,cty_core
10175,Armor,Armor.Descriptor,cty_extra-thematic
10176,Armor,Armor.Degree,cty_extra-thematic
10177,Armor,Armor.Material,cty_peripheral
10178,Armor,Armor.Subregion,cty_peripheral
10179,Armor,Armor.Type,cty_extra-thematic
1336,Arraignment,Arraignment.Defendant,cty_core
1337,Arraignment,Arraignment.Place,cty_peripheral
1338,Arraignment,Arraignment.Time,cty_peripheral
1339,Arraignment,Arraignment.Judge,cty_core
1340,Arraignment,Arraignment.Charges,cty_core
1341,Arraignment,Arraignment.Duration,cty_peripheral
1342,Arraignment,Arraignment.Manner,cty_peripheral
4894,Arranging,Arranging.Agent,cty_core
4895,Arranging,Arranging.Theme,cty_core
4896,Arranging,Arranging.Time,cty_peripheral
4897,Arranging,Arranging.Configuration,cty_core
4898,Arranging,Arranging.Manner,cty_peripheral
4899,Arranging,Arranging.Location,cty_peripheral
4900,Arranging,Arranging.Circumstances,cty_extra-thematic
4901,Arranging,Arranging.Purpose,cty_peripheral
4902,Arranging,Arranging.Instrument,cty_extra-thematic
4903,Arranging,Arranging.Means,cty_peripheral
4904,Arranging,Arranging.Degree,cty_extra-thematic
1997,Arrest,Arrest.Charges,cty_core
1998,Arrest,Arrest.Place,cty_peripheral
1999,Arrest,Arrest.Time,cty_peripheral
2000,Arrest,Arrest.Authorities,cty_core
2001,Arrest,Arrest.Suspect,cty_core
2002,Arrest,Arrest.Type,cty_peripheral
2003,Arrest,Arrest.Offense,cty_core
2004,Arrest,Arrest.Manner,cty_peripheral
2005,Arrest,Arrest.Means,cty_peripheral
2006,Arrest,Arrest.Purpose,cty_peripheral
2007,Arrest,Arrest.Source_of_legal_authority,cty_peripheral
2008,Arrest,Arrest.Co-participant,cty_extra-thematic
11435,Arrival,Arrival.Destination,cty_core
11436,Arrival,Arrival.Means_of_transportation,cty_core
11437,Arrival,Arrival.Tourist,cty_core
11438,Arrival,Arrival.Luggage,cty_peripheral
11439,Arrival,Arrival.Duration,cty_peripheral
11440,Arrival,Arrival.Purpose,cty_peripheral
11441,Arrival,Arrival.Place,cty_peripheral
11442,Arrival,Arrival.Manner,cty_peripheral
11443,Arrival,Arrival.Means,cty_peripheral
11444,Arrival,Arrival.Origin,cty_peripheral
11445,Arrival,Arrival.Time,cty_peripheral
11446,Arrival,Arrival.Path,cty_peripheral
11447,Arrival,Arrival.Speed,cty_peripheral
11448,Arrival,Arrival.Accompanying_party,cty_extra-thematic
11449,Arrival,Arrival.Reason,cty_extra-thematic
12249,Arrival,Arrival.Depictive,cty_extra-thematic
11821,Arrival_at_destination,Arrival_at_destination.Tourist,cty_core
11822,Arrival_at_destination,Arrival_at_destination.Place,cty_peripheral
11823,Arrival_at_destination,Arrival_at_destination.Destination,cty_core
11824,Arrival_at_destination,Arrival_at_destination.Purpose,cty_peripheral
11825,Arrival_at_destination,Arrival_at_destination.Source,cty_peripheral
11826,Arrival_at_destination,Arrival_at_destination.Reason,cty_extra-thematic
11827,Arrival_at_destination,Arrival_at_destination.Accompanying_party,cty_extra-thematic
11828,Arrival_at_destination,Arrival_at_destination.Means,cty_peripheral
11829,Arrival_at_destination,Arrival_at_destination.Manner,cty_peripheral
11830,Arrival_at_destination,Arrival_at_destination.Time,cty_peripheral
11831,Arrival_at_destination,Arrival_at_destination.Speed,cty_peripheral
11832,Arrival_at_destination,Arrival_at_destination.Path,cty_peripheral
11833,Arrival_at_destination,Arrival_at_destination.Quantity,cty_peripheral
11834,Arrival_at_destination,Arrival_at_destination.Means_of_transportation,cty_core
11835,Arrival_at_destination,Arrival_at_destination.Depictive,cty_peripheral
11794,Arrival_at_lodge,Arrival_at_lodge.Tourist,cty_core
11795,Arrival_at_lodge,Arrival_at_lodge.Lodge,cty_core
11796,Arrival_at_lodge,Arrival_at_lodge.Path,cty_peripheral
11797,Arrival_at_lodge,Arrival_at_lodge.Manner,cty_peripheral
11798,Arrival_at_lodge,Arrival_at_lodge.Means,cty_peripheral
11799,Arrival_at_lodge,Arrival_at_lodge.Speed,cty_peripheral
11800,Arrival_at_lodge,Arrival_at_lodge.Means_of_transportation,cty_core
11801,Arrival_at_lodge,Arrival_at_lodge.Time,cty_peripheral
11802,Arrival_at_lodge,Arrival_at_lodge.Source,cty_peripheral
11803,Arrival_at_lodge,Arrival_at_lodge.Purpose,cty_peripheral
11804,Arrival_at_lodge,Arrival_at_lodge.Place,cty_peripheral
11805,Arrival_at_lodge,Arrival_at_lodge.Accompanying_party,cty_extra-thematic
547,Arriving,Arriving.Theme,cty_core
548,Arriving,Arriving.Source,cty_peripheral
549,Arriving,Arriving.Path,cty_peripheral
550,Arriving,Arriving.Goal,cty_core
551,Arriving,Arriving.Manner,cty_peripheral
552,Arriving,Arriving.Means,cty_peripheral
553,Arriving,Arriving.Mode_of_transportation,cty_peripheral
554,Arriving,Arriving.Cotheme,cty_extra-thematic
555,Arriving,Arriving.Time,cty_peripheral
556,Arriving,Arriving.New_situation,cty_extra-thematic
557,Arriving,Arriving.Depictive,cty_extra-thematic
558,Arriving,Arriving.Period_of_iterations,cty_extra-thematic
559,Arriving,Arriving.Circumstances,cty_extra-thematic
560,Arriving,Arriving.Purpose,cty_extra-thematic
561,Arriving,Arriving.Degree,cty_extra-thematic
562,Arriving,Arriving.Event_description,cty_extra-thematic
563,Arriving,Arriving.Re-encoding,cty_extra-thematic
564,Arriving,Arriving.Frequency,cty_extra-thematic
565,Arriving,Arriving.Place,cty_peripheral
1500,Arson,Arson.Degree,cty_peripheral
1501,Arson,Arson.Depictive,cty_extra-thematic
1502,Arson,Arson.Offense,cty_core
1503,Arson,Arson.Manner,cty_peripheral
1504,Arson,Arson.Means,cty_peripheral
1505,Arson,Arson.Purpose,cty_peripheral
1506,Arson,Arson.Duration,cty_peripheral
1507,Arson,Arson.Place,cty_peripheral
1508,Arson,Arson.Time,cty_peripheral
1509,Arson,Arson.Perpetrator,cty_core
1510,Arson,Arson.Victim,cty_core
1511,Arson,Arson.Frequency,cty_extra-thematic
1512,Arson,Arson.Explanation,cty_extra-thematic
4027,Artifact,Artifact.Artifact,cty_core
4028,Artifact,Artifact.Use,cty_peripheral
4029,Artifact,Artifact.Creator,cty_extra-thematic
4030,Artifact,Artifact.Time_of_creation,cty_extra-thematic
4031,Artifact,Artifact.Name,cty_extra-thematic
4032,Artifact,Artifact.Type,cty_extra-thematic
4033,Artifact,Artifact.Material,cty_extra-thematic
13822,Artifact,Artifact.Descriptor,cty_extra-thematic
9865,Artifact_subpart,Artifact_subpart.Component,cty_core
9866,Artifact_subpart,Artifact_subpart.Artifact,cty_core
9867,Artifact_subpart,Artifact_subpart.Function,cty_peripheral
9868,Artifact_subpart,Artifact_subpart.Material,cty_peripheral
9869,Artifact_subpart,Artifact_subpart.Creator,cty_peripheral
9870,Artifact_subpart,Artifact_subpart.Time_of_creation,cty_peripheral
7517,Artificiality,Artificiality.Entity,cty_core
7518,Artificiality,Artificiality.Reference_category,cty_core
7519,Artificiality,Artificiality.Degree,cty_peripheral
9896,Artistic_style,Artistic_style.Artist,cty_core
9897,Artistic_style,Artistic_style.Artwork,cty_core
9898,Artistic_style,Artistic_style.Form,cty_core
9899,Artistic_style,Artistic_style.Time,cty_peripheral
9900,Artistic_style,Artistic_style.Descriptor,cty_peripheral
9545,Assemble,Assemble.Individuals,cty_core
9546,Assemble,Assemble.Group,cty_core
9547,Assemble,Assemble.Party_1,cty_core
9548,Assemble,Assemble.Party_2,cty_core
9549,Assemble,Assemble.Manner,cty_peripheral
9550,Assemble,Assemble.Place,cty_peripheral
9551,Assemble,Assemble.Means,cty_peripheral
9552,Assemble,Assemble.Time,cty_peripheral
9553,Assemble,Assemble.Purpose,cty_peripheral
4314,Assessing,Assessing.Assessor,cty_core
4315,Assessing,Assessing.Phenomenon,cty_core
4316,Assessing,Assessing.Value,cty_extra-thematic
4317,Assessing,Assessing.Feature,cty_core
4318,Assessing,Assessing.Evidence,cty_extra-thematic
4319,Assessing,Assessing.Manner,cty_peripheral
4320,Assessing,Assessing.Method,cty_core
4321,Assessing,Assessing.Means,cty_peripheral
4322,Assessing,Assessing.Time,cty_peripheral
4323,Assessing,Assessing.Standard,cty_extra-thematic
4324,Assessing,Assessing.Purpose,cty_peripheral
4325,Assessing,Assessing.Place,cty_peripheral
4326,Assessing,Assessing.Medium,cty_core
4327,Assessing,Assessing.Co-participant,cty_extra-thematic
4328,Assessing,Assessing.Frequency,cty_extra-thematic
4329,Assessing,Assessing.Beneficiary,cty_extra-thematic
4330,Assessing,Assessing.Depictive,cty_extra-thematic
4331,Assessing,Assessing.Degree,cty_extra-thematic
4332,Assessing,Assessing.Circumstances,cty_extra-thematic
4333,Assessing,Assessing.Result,cty_extra-thematic
4334,Assessing,Assessing.Duration,cty_extra-thematic
4335,Assessing,Assessing.Explanation,cty_extra-thematic
10324,Assigned_location,Assigned_location.Station,cty_core
10325,Assigned_location,Assigned_location.Constituent_parts,cty_extra-thematic
10326,Assigned_location,Assigned_location.Relative_location,cty_peripheral
10327,Assigned_location,Assigned_location.Formational_cause,cty_extra-thematic
10328,Assigned_location,Assigned_location.Container_possessor,cty_extra-thematic
10329,Assigned_location,Assigned_location.Descriptor,cty_extra-thematic
10330,Assigned_location,Assigned_location.Related_event,cty_extra-thematic
10331,Assigned_location,Assigned_location.Task,cty_peripheral
10332,Assigned_location,Assigned_location.Responsible_party,cty_core
3732,Assistance,Assistance.Benefited_party,cty_core
3733,Assistance,Assistance.Helper,cty_core
3734,Assistance,Assistance.Goal,cty_core
3735,Assistance,Assistance.Focal_entity,cty_core
3736,Assistance,Assistance.Time,cty_peripheral
3737,Assistance,Assistance.Place,cty_peripheral
3738,Assistance,Assistance.Manner,cty_peripheral
3739,Assistance,Assistance.Means,cty_peripheral
3740,Assistance,Assistance.Instrument,cty_peripheral
3741,Assistance,Assistance.Domain,cty_extra-thematic
3742,Assistance,Assistance.Degree,cty_peripheral
3743,Assistance,Assistance.Duration,cty_peripheral
3744,Assistance,Assistance.Purpose,cty_peripheral
3745,Assistance,Assistance.Frequency,cty_extra-thematic
3746,Assistance,Assistance.Explanation,cty_extra-thematic
13774,Assistive_Technology,Assistive_Technology.Assistive Technology,cty_core
13775,Assistive_Technology,Assistive_Technology.Individual,cty_peripheral
13776,Assistive_Technology,Assistive_Technology.Disability,cty_peripheral
13946,Assistive_Technology,Assistive_Technology.Especificação,cty_peripheral
2190,Asymmetric_reciprocality,Asymmetric_reciprocality.Protagonist_1,cty_core
2191,Asymmetric_reciprocality,Asymmetric_reciprocality.Protagonist_2,cty_core
11966,Athletes,Athletes.Athlete,cty_core
11967,Athletes,Athletes.Sport,cty_peripheral
12318,Athletes,Athletes.Origin,cty_peripheral
12319,Athletes,Athletes.Age,cty_peripheral
13038,Athletes,Athletes.Description,cty_extra-thematic
13039,Athletes,Athletes.Type,cty_peripheral
11968,Athletes_by_position,Athletes_by_position.Position,cty_core
11969,Athletes_by_position,Athletes_by_position.Specification,cty_peripheral
12334,Athletes_by_position,Athletes_by_position.Origin,cty_peripheral
12335,Athletes_by_position,Athletes_by_position.Team,cty_peripheral
12339,Athletes_by_position,Athletes_by_position.Description,cty_extra-thematic
13042,Athletes_by_position,Athletes_by_position.Age,cty_peripheral
13043,Athletes_by_position,Athletes_by_position.Type,cty_peripheral
13201,Athletes_by_position,Athletes_by_position.Sport,cty_peripheral
12343,Athletes_by_sport,Athletes_by_sport.Origin,cty_peripheral
12344,Athletes_by_sport,Athletes_by_sport.Description,cty_extra-thematic
12345,Athletes_by_sport,Athletes_by_sport.Athlete,cty_core
12346,Athletes_by_sport,Athletes_by_sport.Sport,cty_core
13040,Athletes_by_sport,Athletes_by_sport.Age,cty_peripheral
13041,Athletes_by_sport,Athletes_by_sport.Type,cty_peripheral
3720,Atonement,Atonement.Agent,cty_core
3721,Atonement,Atonement.Wrong,cty_core
3722,Atonement,Atonement.Amends,cty_core
3723,Atonement,Atonement.Degree,cty_peripheral
3724,Atonement,Atonement.Purpose,cty_peripheral
